timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
494850072,4294967295,1044,29,724,659,853,1054,3274,2086,4041,3164,1414,897,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494860025,4294967295,1039,26,724,648,856,993,3223,2087,4041,3157,1405,875,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494870043,4294967295,1040,26,723,653,858,1087,3216,2069,4038,3161,1396,881,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494880050,4294967295,1040,25,723,644,860,1062,3218,2070,4037,3159,1399,871,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494890071,4294967295,1042,29,723,656,862,1065,3221,2070,4037,3163,1381,870,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494900012,4294967295,1038,27,725,662,862,1069,3212,2071,4041,3160,1380,871,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494910091,4294967295,1037,28,723,652,864,1067,3224,2069,4037,3154,1376,870,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494920003,4294967295,1041,34,726,654,862,1059,3262,2071,4041,3159,1386,864,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494930044,4294967295,1046,34,726,658,861,1054,3251,2071,4038,3163,1372,857,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494940030,4294967295,1040,39,726,656,860,1051,3257,2084,4041,3162,1370,851,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494950033,4294967295,1044,36,727,663,867,1059,3267,2070,4037,3163,1385,848,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494960022,4294967295,1043,34,727,655,876,1057,3267,2071,4041,3164,1383,845,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494970061,4294967295,1038,38,724,647,881,1000,3210,2068,4037,3165,1379,843,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494980021,4294967295,1037,38,726,654,884,1078,3213,2085,4040,3152,1362,847,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
494990040,4294967295,1036,42,728,655,887,1071,3212,2070,4041,3155,1361,852,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495000070,4294967295,1036,49,729,651,888,1082,3220,2085,4038,3155,1373,840,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495010046,4294967295,1041,48,729,653,889,1072,3221,2068,4041,3162,1361,834,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495020009,4294967295,1034,53,731,660,888,1067,3220,2068,4038,3162,1358,837,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495030057,4294967295,1044,53,728,652,890,1072,3260,2069,4038,3161,1364,837,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495040068,4294967295,1045,57,730,647,889,1075,3267,2071,4038,3161,1354,843,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495050043,4294967295,1051,48,729,645,889,1066,3261,2071,4037,3161,1353,842,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495060071,4294967295,1041,61,732,661,890,1073,3259,2070,4038,3161,1352,840,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495070108,4294967295,1036,56,733,658,889,1071,3271,2071,4038,3163,1352,836,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495080028,4294967295,1043,60,733,664,890,1030,3238,2071,4038,3166,1356,841,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
495090117,4294967295,1037,68,733,665,890,1101,3224,2070,4038,3150,1364,833,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
