timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
1856183,4294967295,1148,8,718,652,890,1016,3214,2068,4040,3150,1975,1443,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1866183,4294967295,1150,11,720,638,891,1074,3252,2084,4040,3158,1977,1447,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1876182,4294967295,1146,9,718,656,891,1052,3207,2071,4037,3151,1983,1450,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1886182,4294967295,1151,9,718,646,891,1044,3220,2068,4040,3148,1977,1446,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1896215,4294967295,1150,11,719,652,891,1046,3249,2082,4038,3155,1977,1447,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1906200,4294967295,1155,10,719,646,890,1041,3212,2070,4040,3146,1976,1452,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1916191,4294967295,1146,8,718,515,890,1036,3250,2084,4037,3143,1978,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1926199,4294967295,1147,9,718,653,891,1046,3208,2069,4042,3166,1978,1443,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1936183,4294967295,1149,10,718,642,892,1048,3238,2068,4038,3154,1977,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1946182,4294967295,1145,10,719,534,891,1040,3238,2082,4041,3157,1979,1448,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1956182,4294967295,1148,9,720,648,892,1052,3212,2068,4038,3149,1977,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1966181,4294967295,1150,11,718,661,892,1056,3252,2070,4040,3157,1976,1448,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1976182,4294967295,1150,8,718,660,892,1041,3211,2083,4041,3150,1976,1443,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1986182,4294967295,1147,12,719,285,891,1035,3221,2081,4040,3153,1977,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
1996207,4294967295,1147,8,720,641,892,1046,3246,2067,4040,3153,1976,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2006181,4294967295,1148,9,718,648,892,1036,3221,2084,4036,3136,1989,1441,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2016183,4294967295,1149,12,719,655,891,1051,3258,2069,4041,3163,1976,1444,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2026182,4294967295,1148,12,719,655,891,1031,3258,2068,4037,3141,1976,1446,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2036182,4294967295,1150,10,717,594,891,1006,3258,2069,4038,3151,1989,1444,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2046192,4294967295,1148,11,719,655,892,1071,3238,2069,4037,3153,1986,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2056184,4294967295,1150,10,718,659,891,1060,3258,2066,4038,3152,1976,1438,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2066181,4294967295,1150,11,718,661,891,1047,3256,2069,4037,3150,1990,1446,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2076182,4294967295,1150,11,717,648,891,1048,3258,2088,4038,3155,1976,1450,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2086191,4294967295,1157,10,718,656,892,1040,3245,2068,4038,3153,1975,1440,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2096182,4294967295,1148,9,718,659,892,1037,3256,2083,4042,3147,1989,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2106183,4294967295,1150,9,717,654,892,1038,3252,2081,4038,3154,1975,1438,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2116182,4294967295,1149,10,717,648,891,1036,3246,2069,4038,3151,1987,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2126185,4294967295,1150,9,719,650,892,1006,3247,2069,4037,3155,1986,1440,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2136183,4294967295,1148,10,718,645,892,1083,3242,2069,4041,3156,1977,1440,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2146183,4294967295,1149,9,717,654,891,1066,3251,2067,4038,3153,1976,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2156183,4294967295,1149,9,715,641,891,1054,3253,2068,4041,3152,1990,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2166183,4294967295,1148,10,718,653,891,1051,3249,2067,4038,3150,1977,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2176182,4294967295,1149,10,718,654,891,1046,3256,2068,4040,3153,1990,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2186185,4294967295,1148,10,716,649,891,1045,3261,2068,4039,3147,1989,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2196182,4294967295,1149,9,717,617,892,1045,3260,2066,4037,3152,1976,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2206182,4294967295,1150,10,719,657,891,1044,3251,2084,4040,3151,1977,1435,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2216182,4294967295,1148,11,718,648,891,1019,3249,2068,4037,3154,1977,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2226182,4294967295,1150,10,718,650,891,1071,3251,2069,4039,3150,1976,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2236183,4294967295,1156,9,718,657,890,1061,3247,2070,4039,3153,1977,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2246182,4294967295,1148,11,718,646,891,1062,3258,2069,4041,3150,1976,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2256182,4294967295,1149,9,718,662,891,1054,3249,2068,4041,3153,1976,1447,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2266182,4294967295,1150,10,722,287,891,1053,3258,2066,4041,3153,1991,1442,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2276210,4294967295,1148,11,720,649,891,1046,3242,2069,4042,3151,1978,1444,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2286181,4294967295,1143,0,719,661,892,1049,3248,2067,4038,3157,1973,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2296182,4294967295,1146,23,723,656,891,1044,3254,2068,4041,3156,1996,1436,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2306182,4294967295,1149,24,722,655,892,1040,3250,2084,4041,3153,1976,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2316181,4294967295,1149,24,722,656,891,1044,3251,2068,4040,3151,1974,1428,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2326182,4294967295,1145,25,724,653,891,1015,3248,2067,4042,3154,1990,1428,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2336188,4294967295,1147,25,723,651,891,1077,3250,2086,4041,3152,1977,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2346183,4294967295,1149,24,722,649,891,1066,3255,2068,4041,3151,1990,1435,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2356182,4294967295,1148,16,718,658,892,1052,3251,2068,4037,3153,1975,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2366182,4294967295,1149,21,722,647,891,1048,3249,2085,4037,3148,1990,1438,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2376182,4294967295,1148,25,722,651,892,1043,3253,2068,4041,3155,1977,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2386181,4294967295,1165,43,722,644,891,1044,3256,2066,4037,3154,1977,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2396181,4294967295,1149,24,723,656,892,1009,3259,2067,4041,3148,1977,1445,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2406183,4294967295,1148,25,721,644,892,1080,3255,2067,4037,3155,1970,1446,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2416182,4294967295,1149,32,723,645,891,1059,3243,2068,4041,3153,1976,1443,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2426213,4294967295,1148,25,721,631,891,1040,3245,2069,4037,3150,1986,1443,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2436203,4294967295,1146,26,722,644,892,1051,3246,2066,4041,3154,1977,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2446211,4294967295,1133,9,724,655,893,1041,3254,2069,4037,3156,1976,1436,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2456272,4294967295,1149,25,722,645,891,1040,3262,2084,4041,3149,1977,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2466240,4294967295,1149,26,722,653,891,1042,3259,2068,4037,3158,1975,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2476249,4294967295,1136,13,723,643,891,1040,3264,2068,4040,3156,1990,1438,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2486261,4294967295,1149,25,723,657,891,1036,3252,2087,4039,3154,1986,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2496233,4294967295,1148,24,723,643,892,1054,3257,2068,4041,3153,1990,1436,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2506233,4294967295,1148,19,719,654,891,1050,3247,2070,4041,3152,1972,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2516241,4294967295,1148,25,723,659,892,1046,3251,2069,4037,3151,1990,1437,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2526246,4294967295,1148,24,721,653,892,1046,3246,2069,4040,3154,1977,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2536201,4294967295,1146,26,723,648,891,1047,3248,2086,4041,3153,1979,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2546240,4294967295,1149,25,722,652,891,1048,3249,2068,4037,3148,1976,1432,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2556190,4294967295,1149,24,721,646,891,1039,3252,2069,4037,3154,1979,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2566213,4294967295,1149,24,723,654,891,1048,3260,2080,4038,3153,1989,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2576226,4294967295,1147,25,721,652,892,1017,3260,2068,4040,3151,1976,1440,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2586198,4294967295,1148,25,722,643,891,1060,3261,2067,4037,3155,1977,1432,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2596202,4294967295,1149,24,723,658,891,1052,3262,2085,4037,3153,1990,1427,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2606210,4294967295,1135,41,728,647,891,1048,3263,2083,4040,3151,1977,1425,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2616218,4294967295,1148,24,723,520,891,1044,3261,2084,4040,3155,1975,1424,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2626217,4294967295,1149,24,721,646,891,1036,3258,2082,4038,3152,1992,1416,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2636200,4294967295,1156,16,724,578,891,1046,3254,2069,4040,3146,1977,1426,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2646200,4294967295,1149,24,721,649,891,1047,3260,2080,4038,3152,1989,1426,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2656273,4294967295,1148,23,723,649,892,1043,3261,2083,4037,3150,1989,1424,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2666231,4294967295,1143,38,725,657,891,1047,3262,2069,4042,3155,1986,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2676219,4294967295,1148,26,721,651,891,1048,3262,2069,4040,3153,1979,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2686214,4294967295,1148,27,722,645,891,1044,3256,2085,4038,3151,1976,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2696209,4294967295,1148,25,722,651,891,1044,3261,2070,4037,3155,1977,1440,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2706201,4294967295,1148,26,722,642,891,1042,3258,2084,4038,3153,1976,1436,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2716182,4294967295,1149,24,721,648,891,1032,3249,2068,4041,3147,1977,1432,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2726206,4294967295,1150,15,719,648,892,1037,3256,2066,4038,3151,1990,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2736182,4294967295,1148,13,718,646,890,1044,3261,2084,4038,3157,1979,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2746205,4294967295,1149,9,719,665,891,1018,3237,2068,4038,3158,1975,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2756182,4294967295,1149,10,718,655,891,1076,3260,2069,4040,3153,1978,1439,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2766183,4294967295,1149,11,718,659,891,1060,3262,2084,4037,3152,1990,1436,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2776185,4294967295,1150,9,717,646,891,1050,3261,2083,4037,3150,1989,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2786215,4294967295,1149,10,717,656,891,1035,3258,2069,4038,3154,1977,1428,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2796189,4294967295,1148,7,718,647,891,1055,3255,2068,4040,3156,1977,1435,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2806194,4294967295,1149,10,718,651,891,1048,3250,2067,4041,3155,1978,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2816278,4294967295,1162,10,719,652,892,1049,3257,2067,4037,3152,1976,1429,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2826239,4294967295,1150,10,718,645,891,1038,3255,2084,4037,3150,1976,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2836285,4294967295,1149,11,716,641,891,1047,3250,2066,4040,3153,1976,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2846233,4294967295,1150,10,718,649,891,1041,3254,2069,4037,3152,1977,1432,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2856236,4294967295,1150,9,719,650,891,1052,3252,2085,4037,3152,1989,1426,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2866242,4294967295,1147,10,719,645,891,1053,3253,2065,4037,3151,1976,1424,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2876240,4294967295,1156,10,718,659,891,1049,3260,2086,4037,3154,1987,1421,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2886249,4294967295,1150,9,718,648,890,1047,3259,2070,4041,3153,1976,1425,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2896226,4294967295,1148,10,718,648,891,1048,3255,2069,4040,3152,1976,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2906221,4294967295,1149,7,717,645,891,1044,3257,2068,4040,3147,1989,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2916232,4294967295,1148,11,718,656,894,1036,3257,2083,4034,3149,1977,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2926312,4294967295,1154,35,720,652,894,1048,3260,2066,4038,3153,1986,1430,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2936258,4294967295,1141,29,728,640,893,1013,3261,2080,4041,3152,1977,1431,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2946269,4294967295,1150,30,724,657,894,1080,3259,2068,4040,3151,1976,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2956264,4294967295,1149,30,726,653,897,1060,3257,2082,4040,3155,1977,1427,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2966273,4294967295,1153,29,719,641,895,1057,3262,2069,4040,3154,1975,1433,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2976265,4294967295,1149,33,723,645,895,1050,3246,2067,4040,3151,1976,1434,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
2986354,4294967295,1168,32,724,649,895,1051,3243,2068,4037,3162,1976,1424,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,16
